id,name,vernacularName,otherNames,wiktionary,glottologId,glottologFamilyId,glottologParentId,level,lat,long,country,iso639-3,iso639-1,scope,type,speakers,logo,logoDesc
231,Alune,,,3,alun1238,aust1307,ulat1237,language,-3.11477,128.394,ID,alp,,I,L,,,
232,Algonquin,Anishinàbemowin,,34,algo1255,algi1248,seve1242,language,47.3876,-77.5258,CA,alq,,I,L,,,
233,Alutor,,,119,alut1245,chuk1271,kory1247,language,60.3844,165.653,RU,alr,,I,L,,,
234,Northern Tosk Albanian,,,,tosk1239,indo1319,alba1268,language,41.0,20.0,AL GR MK,als,,I,L,5000000,,
235,Southern Altai,алтай,,180,sout2694,turk1311,east2791,language,50.1347,86.8705,CN KZ MN RU,alt,,I,L,68000,,
236,Are'are,,,270,area1240,aust1307,sout3198,language,-9.20699,161.158,SB,alu,,I,L,,,
237,Alaba,,"Alaba-K'abeena, Alaaba, K'abeena",2,alab1254,afro1255,kamb1318,language,7.39014,38.1732,ET,alw,,I,L,,,
238,Amol,,,1,amol1235,nucl1708,brag1241,language,-3.46843,142.532,PG,alx,,I,L,,,
239,Alyawarr,,,4,alya1239,pama1250,aran1263,language,-21.0427,136.835,AU,aly,,I,L,,,
240,Alur,Alur,,,alur1250,nilo1247,adho1241,language,2.36213,31.0016,CD UG,alz,,I,L,,,
241,Amanayé,,,,aman1266,tupi1275,araw1290,language,-3.79772,-48.6613,BR,ama,,I,E,,,
242,Ambo,,,,ambo1249,atla1278,nort3192,language,7.07637,10.7798,NG,amb,,I,L,,,
243,Amahuaca,,,7,amah1246,pano1259,head1239,language,-10.2012,-72.3208,BR PE,amc,,I,L,720,,
244,Yanesha',,Amuesha,2,yane1238,araw1281,kamp1244,language,-10.5454,-75.315,PE,ame,,I,L,6000,,
245,Hamer-Banna,,,1,hame1242,sout2845,hame1241,language,5.06515,36.5176,ET KE,amf,,I,L,,,
246,Amurdag,,Amarag,3,amar1271,iwai1246,iwai1246,language,-11.9876,132.878,AU,amg,,I,L,,,
247,Amharic,አማርኛ,,636,amha1245,afro1255,amha1244,language,11.708182,39.543456,DJ ET,amh,am,I,L,32000000,am,"Tewodros II, Emperor of Ethiopia from 1855 until his death in 1868"
248,Amis,阿美語,Nataoran Amis,737,amis1246,aust1307,cent2103,language,23.0917,121.348,TW,ami,,I,L,138000,,
249,Amdang,,"Biltine, Mimi",1,amda1238,fura1235,fura1235,language,14.7528,20.8912,TD,amj,,I,L,,,
250,Ambai,,Wadapi-Laut,6,amba1265,aust1307,ansu1238,language,-1.88126,136.526,ID,amk,,I,L,,,
251,War-Jaintia,,,1,warj1242,aust1305,khas1268,language,25.1154,91.6266,BD IN,aml,,I,L,,,
252,Ama,,,23,amap1240,left1242,nucl1244,language,-4.20192,141.658,PG,amm,,I,L,,,
253,Amanab,,,55,aman1265,bord1247,wari1265,language,-3.51516,141.178,PG,amn,,I,L,,,
254,Amo,,"Timap, Map, Among, Amap, Amon",1,amoo1242,atla1278,josa1234,language,10.3229,8.65405,NG,amo,,I,L,,,
255,Alamblak,,,2,alam1246,sepi1257,east2496,language,-4.66307,143.316,PG,amp,,I,L,,,
256,Amahai,,,4,amah1245,aust1307,elpa1239,language,-3.32028,128.939,ID,amq,,I,L,,,
257,Amarakaeri,,,1,amar1274,hara1260,hara1260,language,-12.4931,-70.5533,PE,amr,,I,L,500,,
258,Southern Amami-Oshima,,,19,sout2954,japo1237,oshi1235,language,28.1955,129.285,JP,ams,,I,L,,,
259,Amto,,,,amto1250,amto1249,amto1249,language,-4.12165,141.339,PG,amt,,I,L,,,
260,Guerrero Amuzgo,ñoomndaa,"Amuzgo, Xochistlahuaca Amuzgo, Northern Amuzgo, Southern Amuzgo",32,guer1243,otom1299,amuz1254,language,16.77226,-98.18953,MX,amu,,I,L,,,
261,Ambelau,,,,ambe1248,aust1307,west2817,language,-3.85919,127.196,ID,amv,,I,L,,,
262,Western Neo-Aramaic,,,26,west2763,afro1255,west2815,language,33.8162,36.484,SY,amw,,I,L,,,
263,Anmatyerre,,Namfau,2,anma1239,pama1250,aran1263,language,-22.2853,133.286,AU,amx,,I,L,,,
264,Ami,,"Ame, Amijangal",1,amii1238,west2434,amem1235,language,-13.5573,130.04,AU,amy,,I,L,,,
265,Atampaya,,,1,atam1239,pama1250,urad1238,language,-11.0018,142.273,AU,amz,,I,E,,,
266,Andaqui,,,1,anda1286,,,language,2.74999,-76.0,CO,ana,,I,E,,,
267,Andoa,,"Shimigae, Semigae, Gae, Gay, Gaye, Siaviri, Katsakáti",1,ando1255,zapa1251,arab1396,language,-3.29664,-76.6056,PE,anb,,I,E,,,
268,Ngas,,"Angas, Angass, Hill Ngas, Plain Ngas, Hill Angas, Plain Angas, Karang, Kerang",2,ngas1240,afro1255,west2717,language,9.32042,9.46146,NG,anc,,I,L,,,
269,Ansus,,,6,ansu1237,aust1307,ansu1238,language,-1.7543,135.866,ID,and,,I,L,,,
270,Xârâcùù,Xârâcùù,,13,xara1244,aust1307,mids1246,language,-21.7034,165.996,NC,ane,,I,L,,,
271,Animere,,,1,anim1239,atla1278,kebu1246,language,7.60385,0.41962,GH,anf,,I,L,,,
272,Old English,Ænglisc ,,10500,olde1238,indo1319,angl1265,language,51.06,-1.31,GB,ang,,I,H,,ang,"William the Conqueror (1028 – 1087), the first Norman monarch of England"
273,Nend,,"Nent, Angaua",2,nend1239,nucl1709,atan1241,language,-5.04271,144.886,PG,anh,,I,L,,,
274,Andi,,,5,andi1255,nakh1245,andi1254,language,42.8078,46.2919,RU,ani,,I,L,,,
275,Anor,,,,anor1241,lowe1437,aian1241,language,-4.98449,144.801,PG,anj,,I,L,,,
276,Goemai,,,5,goem1240,afro1255,anga1311,language,8.74455,9.72453,NG,ank,,I,L,,,
277,Anu,,"Khaungtso, Anu-Hkongso, Anu-Hkongso Chin",,anuu1241,sino1245,mrui1235,language,21.5,93.05,MM,anl,,I,L,,,
278,Anal,Anal,"Anaal, Namfau",7,anal1239,sino1245,oldk1252,language,24.0506,94.2806,IN MM,anm,,I,L,,,
279,Obolo,Obolo,,1,obol1243,atla1278,obol1244,language,4.62851,7.81985,NG,ann,,I,L,,,
280,Andoque,,,1,ando1256,,,language,-0.53751,-72.0869,CO,ano,,I,L,,,
281,Angika,,,4,angi1238,indo1319,mait1254,language,26.0047,85.534,IN NP,anp,,I,L,743600,anp,"Nagarjun (1911 – 1998), a poet who has also penned a number of novels, short stories"
282,Jarawa,,,39,jara1245,jara1244,jara1244,language,11.6089,92.658,IN,anq,,I,L,,,
283,Andh,,,,andh1242,indo1319,mara1378,dialect,19.4734,77.7156,IN,anr,,I,L,,,
284,Anserma,,,,anse1238,choc1280,unun9901,language,6.24999,-76.05,CO,ans,,I,E,,,
285,Antakarinya,,,,anta1253,pama1250,unun9966,language,-27.1152,134.838,AU,ant,,I,L,,,
286,Anuak,,,1,anua1242,nilo1247,nort2814,language,7.57714,34.0267,ET SS,anu,,I,L,,,
287,Denya,,,2,deny1238,atla1278,kend1255,language,5.97237,9.39989,CM NG,anv,,I,L,,,
288,Anaang,,"Anang, Annang, Western Ibibio",3,anaa1238,atla1278,efik1244,language,4.94832,7.57969,NG,anw,,I,L,,,
289,Andra-Hus,,,,andr1248,aust1307,east2460,language,-2.05894,147.085,PG,anx,,I,L,,,
290,Anyi,,,11,anyi1245,atla1278,anyi1246,language,6.31781,-3.30532,CI GH,any,,I,L,,,
291,Anem,,,,anem1249,,,language,-5.54836,148.993,PG,anz,,I,L,,,
292,Angolar,,,2,ango1258,indo1319,lowe1440,language,0.11438,6.59486,ST,aoa,,I,L,,,
293,Abom,,,,abom1238,anim1240,tiri1259,language,-8.42448,142.842,PG,aob,,I,L,,,
294,Pemon,pemon pe,"Arekuna, Arecuna",2,pemo1248,cari1283,pemo1247,language,4.97031,-61.4033,BR GY VE,aoc,,I,L,,,
295,Andarum,,,,anda1284,lowe1437,tang1354,language,-4.48734,144.767,PG,aod,,I,L,,,
296,Angal Enen,,,,anga1294,nucl1709,anga1314,language,-6.23296,143.583,PG,aoe,,I,L,,,
297,Bragat,,,1,brag1240,nucl1708,brag1241,language,-3.48707,142.495,PG,aof,,I,L,,,
298,Angoram,,"Pondo, Kanda, Maramba",1,ango1255,lowe1437,lowe1423,language,-4.07758,144.028,PG,aog,,I,L,,,
299,Arma,,,,arma1244,unat1236,choc1284,language,2.03332,-76.0,CO,aoh,,I,E,,,
300,Anindilyakwa,,,1,anin1240,gunw1250,wubu1239,language,-13.99904,136.6415,AU,aoi,,I,L,,,
301,Mufian,,,,mufi1238,nucl1708,mufi1239,language,-3.57932,142.955,PG,aoj,,I,L,,,
302,Arhö,,,,arho1237,aust1307,houa1234,language,-21.3183,165.161,NC,aok,,I,L,,,
303,Alor,,,,alor1247,aust1307,lama1293,language,-8.20382,124.264,ID,aol,,I,L,,,
304,Ömie,,,,omie1241,koia1260,bara1376,language,-9.03136,148.107,PG,aom,,I,L,,,
305,Bumbita Arapesh,,,,bumb1241,nucl1708,arap1279,language,-3.65508,142.859,PG,aon,,I,L,,,
306,Aore,,,1,aore1237,aust1307,sout3339,language,-15.5753,167.166,VU,aor,,I,E,,,
307,Taikat,,,1,taik1255,bord1247,taik1254,language,-2.9408,140.7495,ID,aos,,I,L,,,
308,Atong (India),,,409,aton1241,sino1245,koch1249,language,25.346508,90.658722,BD IN,aot,,I,L,,,
309,A'ou,阿欧方言,"Ayo, A'ou Gelao",165,aoua1234,taik1256,ahou1236,language,26.8,105.85,CN,aou,,I,L,100,aou,
310,Atorada,,,,ator1244,araw1281,wapi1254,language,2.481,-60.286,BR GY,aox,,I,L,,,
311,Uab Meto,Timor Dawan,,22,uabm1237,aust1307,nort3357,language,-9.77284,124.144,ID TL,aoz,,I,L,,,
312,Sa'a,,"South Malaita, Apae'aa",2,saaa1240,aust1307,mala1540,language,-9.60258,161.467,SB,apb,,I,L,,,
313,North Levantine Arabic,العربية (اللهجة اللبنانية),,197,nort3139,afro1255,leva1239,language,34.1709,36.0468,IL LB SY TR,apc,,I,L,,,
314,Sudanese Arabic,Arabic (Sudanese),,2,suda1236,afro1255,suda1235,language,17.8021,33.3179,CF EG ER ET LY SD TD,apd,,I,L,,,
315,Bukiyip,,,35,buki1249,nucl1708,buki1250,language,-3.47169,143.111,PG,ape,,I,L,,,
316,Pahanan Agta,,,1,agta1234,aust1307,para1320,language,17.0538,122.2802,PH,apf,,I,L,,,
317,Ampanang,,,,ampa1239,aust1307,bari1287,language,-0.79259,116.349,ID,apg,,I,L,,,
318,Athpare,,Athpariya,1,athp1241,sino1245,athp1240,language,26.8794,87.3296,NP,aph,,I,L,,,
319,Apiaká,,,2,apia1248,tupi1275,kawa1293,language,-7.84711,-57.91,BR,api,,I,L,,,
320,Jicarilla,,,4,jica1244,atha1245,east2723,language,36.8079,-107.007,US,apj,,I,L,,,
321,Plains Apache,,,1,kiow1264,atha1245,apac1239,language,34.9077,-98.2461,US,apk,,I,L,,,
322,Lipan,,,1,lipa1241,atha1245,east2723,language,33.2748,-105.819,US,apl,,I,L,,,
323,Chiricahua,,"Mescalero, Mescalero-Chiricahua Apache",8,mesc1238,atha1245,west2810,language,33.1291,-105.566,US,apm,,I,L,,,
324,Apinayé,,,12,apin1244,nucl1710,core1264,language,-6.10774,-47.6315,BR,apn,,I,L,,,
325,Ambul,,,,apal1255,aust1307,west2530,language,-6.29002,149.96,PG,apo,,I,L,,,
326,Apma,Apma,,1,apma1240,aust1307,sout3188,language,-15.8559,168.189,VU,app,,I,L,,,
327,A-Pucikwar,,"Pucikwar, Puchikwar, Aka-Pucikwar, Pujjukar, Bójigiáb, Bojigiab, Bojigyab",25,apuc1241,grea1241,okol1242,language,12.241,92.7965,IN,apq,,I,L,,,
328,Arop-Lokep,,,1,arop1243,aust1307,kora1297,language,-5.31671,147.103,PG,apr,,I,L,,,
329,Arop-Sissano,,,,arop1242,aust1307,siss1245,language,-3.06984,142.12,PG,aps,,I,L,,,
330,Apatani,,"Apa Tani, Tanii",1,apat1240,sino1245,west2797,language,27.1933,93.7284,IN,apt,,I,L,,,
331,Apurinã,,,6,apur1254,araw1281,puru1265,language,-8.21692,-66.7714,BR,apu,,I,L,,,
332,Alapmunte,,,,alap1235,unat1236,namb1301,language,-12.329886,-59.996702,BR,apv,,I,E,,,
333,Western Apache,,,443,west2615,atha1245,west2810,language,33.8574,-110.123,US,apw,,I,L,,,
334,Aputai,,,1,aput1237,aust1307,pera1259,language,-7.84732,126.496,ID,apx,,I,L,,,
335,Apalaí,,,23,apal1257,cari1283,cari1283,language,1.49792,-54.7457,BR,apy,,I,L,,,
336,Safeyoka,,,2,safe1240,anga1289,nort3145,language,-7.05417,146.09,PG,apz,,I,L,,,
337,Archi,,,24,arch1244,nakh1245,lezg1248,language,42.3239,46.8267,RU,aqc,,I,L,,,
338,Ampari Dogon,,,1,ampa1238,dogo1299,west2779,language,14.15,-3.55,ML,aqd,,I,L,,,
339,Arigidi,,,12,arig1246,atla1278,defo1239,language,7.56324,5.89556,NG,aqg,,I,L,,,
340,Atohwaim,,,1,atoh1238,kaya1327,kaya1327,language,-6.27123,138.666,ID,aqm,,I,L,,,
341,Northern Alta,,,1,nort2875,aust1307,meso1254,language,15.6913,121.454,PH,aqn,,I,L,,,
342,Atakapa,,"Akokisa, Orcoquiza, Eastern Atakapa, Western Atakapa",5,atak1252,,,language,30.9121,-93.0827,US,aqp,,I,E,,,
343,Arhâ,,,,arha1237,aust1307,houa1234,language,-21.2866,165.273,NC,aqr,,I,L,,,
344,Angaité,,,1,anga1316,leng1261,east2852,language,-22.85,-58.45,PY,aqt,,I,L,,,
345,Akuntsu,,,1,akun1241,tupi1275,akun1243,language,-12.8322,-60.9716,BR,aqz,,I,L,,,
346,Arabic,العربية,,125016,arab1395,afro1255,arab1394,family,24,54,AE BH DJ DZ EG EH ER GM IL IQ JO KM KW LB LY MA MR OM PS QA SA SD SO SY TD TN YE,ara,ar,M,L,350000000,ar,"Ibn al-Haytham (c. 965 – c. 1040), a Muslim Arab mathematician, astronomer, and physicist of the Islamic Golden Age"
347,Standard Arabic,العربية ,,,stan1318,afro1255,arab1395,language,27.9625,43.8525,AE BH DJ DZ EG ER IL IQ JO KM KW LB LY MA OM PS QA SA SD SO SY TD TN TZ YE,arb,,I,L,280000000,arb,"Taha Hussein (1889–1973), one of the most influential 20th-century Egyptian writers and intellectuals"
348,Aramaic,ܐܪܡܝܐ ,,2087,impe1235,afro1255,impe1236,language,33.905,42.185,IQ,arc,,I,A,,arc,"Eliezer Ben‑Yehuda (1858 – 1922), a Hebrew lexicographer and newspaper editor"
349,Arabana,,,1,arab1267,pama1250,arab1266,language,-28.705,135.449,AU,ard,,I,E,,,
350,Western Arrernte,,,10,west2441,pama1250,aran1263,language,-24.05052,133.24621,AU,are,,I,L,,,
351,Aragonese,,,811,arag1245,indo1319,unsh1234,language,42.4669,-0.00919,ES FR,arg,an,I,L,12000,an,"Francisco Goya (1746 – 1828), a Spanish romantic painter and printmaker"
352,Arhuaco,Arhuaco,Ika,1,arhu1242,chib1249,east2571,language,10.7018,-73.6363,CO,arh,,I,L,,,
353,Arikara,,,2,arik1262,cadd1255,pawn1253,language,45.0,-100.0,US,ari,,I,L,,,
354,Arapaso,,,,arap1275,tuca1253,wana1272,language,0.13727,-67.7282,BR,arj,,I,E,,,
355,Arikapú,,,1,arik1265,nucl1710,jabu1249,language,-12.4878,-62.7261,BR,ark,,I,L,,,
356,Arabela,,,36,arab1268,zapa1251,arab1396,language,-1.96126,-75.0612,PE,arl,,I,L,150,,
357,Mapudungun,mapudungun,"Mapuche, Mapudungün, Mapuzugün, Mapudungu, Araucanian",896,mapu1245,arau1255,arau1255,language,-38.7392,-71.277,AR CL,arn,,I,L,440000,arn,A women protester in Chile
358,Araona,,,2,arao1248,pano1259,arao1247,language,-12.4242,-67.7293,BO,aro,,I,L,,,
359,Arapaho,,,172,arap1274,algi1248,arap1280,language,43.3879,-108.81,US,arp,,I,L,,,
360,Algerian Arabic,العربيّة (الدّارجة الجزائريّة),,21,alge1239,afro1255,nort3191,language,35.4208,3.23033,DZ MA TN,arq,,I,L,,,
361,Arara-Karo,,"Karo, Karo (Brazil), Ramarama, Itanga, Itogapuc, Itogapúk, Ntogapid, Ntogapig, Arára, Arára de Rondonia, Arára do Jiparaná, Uruku, Urukú",1,karo1305,tupi1275,rama1257,language,-10.3342,-61.5691,BR,arr,,I,L,,,
362,Najdi Arabic,,,13,najd1235,afro1255,arab1393,language,30.3371,42.1773,AE IL IQ JO KW LB SA SY TR YE,ars,,I,L,,,
363,Arua,,,,arua1263,araw1282,araw1282,language,-5.5,-67.98,BR,aru,,I,E,,,
364,Arbore,,,2,arbo1245,afro1255,west2723,language,4.92183,36.7986,ET,arv,,I,L,,,
365,Arawak,,"Arowak, Lokono",19,araw1276,araw1281,iner1234,language,5.64295,-56.9243,GF GY SR VE,arw,,I,L,,,
366,Aruá,,,1,arua1261,tupi1275,gavi1248,language,-12.1186,-62.4357,BR,arx,,I,L,,,
367,Moroccan Arabic,العربية (الدارجة المغربية),,1758,moro1292,afro1255,moro1295,language,32.5,-7.5,DZ EH MA,ary,,I,L,,,
368,Egyptian Arabic,العربية (اللهجة المصرية),,487,egyp1253,afro1255,egyp1254,language,31.0,31.0,EG IL LY,arz,,I,L,,,
369,Pare,,"Asu, Asu (Tanzania), Chasu, Kipare, Southern Pare, South Pare",3,asut1235,atla1278,pare1277,language,-4.17978,37.8323,KE TZ,asa,,I,L,,,
370,Assiniboine,,,4,assi1247,siou1252,dako1257,language,49.2923,-106.068,CA US,asb,,I,L,,,
371,Casuarina Coast Asmat,,,,casu1237,nucl1709,asma1257,language,-6.43005,138.566,ID,asc,,I,L,,,
372,American Sign Language,American Sign Language,,359,amer1248,sign1238,amer1258,language,33.8117,-81.6121,BB BF BJ BO CA CD CF CI CN GA GH JM KE MG MR NG PH SG TD TG US ZW,ase,,I,L,500000,ase,"Laura Redden Searing (1839–1923), a deaf poet and journalist"
373,Auslan,Auslan (Australian Sign Language),,,aust1271,sign1238,aust1310,language,-30.0,145.0,AU,asf,,I,L,,,
374,Cishingini,,,,cish1238,atla1278,west2828,language,9.88458,4.48564,BJ NG,asg,,I,L,,,
375,Abishira,,"Tequiraca, Tekiráka, Avishiri, Auishiri, Agouisiri, Avirxiri, Abiquira, Abigira, Aiwa, Aewa",,abis1238,,,language,-1.284096,-75.084405,PE,ash,,I,E,,,
376,Buruwai,,,1,buru1308,nucl1709,saba1280,language,-3.54561,133.327,ID,asi,,I,L,,,
377,Nsari,,,1,nsar1238,atla1278,nsar1239,language,6.63008,10.5993,CM,asj,,I,L,,,
378,Ashkun,,,9,ashk1246,indo1319,sout3243,language,35.10699,70.542035,AF,ask,,I,L,,,
379,Asilulu,,,4,asil1242,aust1307,west2843,language,-3.67302,127.952,ID,asl,,I,L,,,
380,Assamese,অসমীয়া,,3715,assa1263,indo1319,assa1262,language,26.0876,91.2932,BD BT IN,asm,as,I,L,15311351,as,"Lakshminath Bezbaroa (1864 – 1938), a writer from Assam"
381,Xingú Asuriní,,,6,xing1248,tupi1275,subg1264,language,-4.13463,-52.321,BR,asn,,I,L,,,
382,Dano,,,1,dano1240,nucl1709,gahu1246,language,-5.92188,145.254,PG,aso,,I,L,,,
383,Algerian Sign Language,,,,alge1235,sign1238,lsfi1234,language,36.4762,3.5462,DZ,asp,,I,L,,,
384,Austrian Sign Language,Österreichische Gebärdensprache,,,aust1252,sign1238,lsfi1234,language,48.1197,16.225,AT,asq,,I,L,,,
385,Asuri,,,,asur1254,aust1305,asur1255,language,21.5721,83.4562,IN,asr,,I,L,,,
386,Ipulo,,,1,ipul1238,atla1278,cent2268,language,6.2918,9.64676,CM,ass,,I,L,,,
387,Asturian,,,27223,astu1245,indo1319,astu1244,language,42.4181,-6.02227,ES PT,ast,,I,L,100000,,
388,Tocantins Asurini,,"Asurini, Asuriní, Asuriní of Tocantins, Asuriní do Tocantins, Akwawa, Akwáwa",10,toca1235,tupi1275,tupi1284,language,-3.59359,-49.8991,BR,asu,,I,L,,,
389,Asoa,,,1,asoa1238,cent2225,mang1424,language,2.26818,26.7198,CD,asv,,I,L,,,
390,Australian Aboriginal Sign Language,,,,aust1253,sign1238,auxi1235,language,-25.0,135.0,AU,asw,,I,L,,,
391,Muratayak,,,2,mura1271,nucl1709,nucl1777,language,-5.74416,146.54,PG,asx,,I,L,,,
392,Yaosakor Asmat,,,,yaos1235,nucl1709,cent2247,language,-5.61024,138.582,ID,asy,,I,L,,,
393,As,,,2,asss1237,aust1307,raja1255,language,-0.75267,131.728,ID,asz,,I,L,,,
394,Pele-Ata,,"Ata, Wasi",2,pele1245,,,language,-5.58045,151.05,PG,ata,,I,L,,,
395,Zaiwa,,,3,zaiw1241,sino1245,high1273,language,24.1726,98.3643,CN MM,atb,,I,L,,,
396,Atsahuaca,,,3,atsa1242,pano1259,madr1238,language,-14.1666,-69.5,PE,atc,,I,E,,,
397,Ata Manobo,,,1,atam1240,aust1307,cent2088,language,7.7789,125.499,PH,atd,,I,L,,,
398,Atemble,,,1,atem1241,nucl1709,atan1241,language,-5.08137,144.806,PG,ate,,I,L,,,
399,Okpela,,"Ivbie North, Arhe, Ivbie North-Okpela-Arhe",,ivbi1241,atla1278,ikpe1246,language,7.15307,6.21209,NG,atg,,I,L,,,
400,Attié,Akie,,3,atti1239,atla1278,nyoa1234,language,5.9977,-3.8209,CI,ati,,I,L,,,
401,Atikamekw,,,8,atik1240,algi1248,cree1271,language,47.9555,-73.7989,CA,atj,,I,L,,,
402,Ati,,,,atii1237,aust1307,mala1545,language,11.1539,122.512,PH,atk,,I,L,,,
403,Mount Iraya Agta,,,,mtir1236,aust1307,inag1234,language,13.4588,123.552,PH,atl,,I,L,,,
404,Ata,,,,ataa1240,aust1307,unun9997,language,9.715,122.9,PH,atm,,I,L,,,
405,Ashtiani,,,,asht1244,indo1319,vafs1241,language,37.7469,48.6808,IR,atn,,I,L,,,
406,Atong (Cameroon),,,1,aton1242,atla1278,menk1239,language,6.03539,9.72121,CM,ato,,I,L,,,
407,Pudtol Atta,,,,pudt1235,aust1307,atta1244,language,18.2112,121.379,PH,atp,,I,L,,,
408,Aralle-Tabulahan,,,,aral1243,aust1307,mata1312,language,-2.78397,119.319,ID,atq,,I,L,,,
409,Waimiri-Atroari,,,1,waim1253,cari1283,yawa1262,language,-0.61832,-60.4259,BR,atr,,I,L,,,
410,Gros Ventre,,Atsina,3,gros1243,algi1248,arap1280,language,48.4834,-108.738,US,ats,,I,L,,,
411,Pamplona Atta,,,3,pamp1244,aust1307,atta1244,language,18.4738,121.3,PH,att,,I,L,,,
412,Reel,,,2,reel1238,nilo1247,nuer1245,language,6.32234,30.49451,SS,atu,,I,L,,,
413,Northern Altai,,"Northern Altay, Altai, Altay",27,nort2686,turk1311,sout2693,language,50.8998,88.0672,RU,atv,,I,L,,,
414,Atsugewi,,,3,atsu1245,pala1350,pala1350,language,40.4271,-120.661,US,atw,,I,L,,,
415,Arutani,,,1,arut1244,,,language,4.0673594,-62.8676118,BR VE,atx,,I,L,,,
416,Aneityum,,,2,anei1239,aust1307,sout2868,language,-20.1864,169.825,VU,aty,,I,L,,,
417,Arta,,,3,arta1239,aust1307,nort3238,language,16.4185,121.656,PH,atz,,I,L,,,
418,Asumboa,,,2,asum1237,aust1307,utup1238,language,-11.2969,166.499,SB,aua,,I,L,,,
419,Alugu,,,,alug1235,sino1245,phup1236,language,23.0,103.0,CN,aub,,I,L,,,
420,Huaorani,,"Waorani, Sabela, Wao, Huao, Aushiri, Ssabela, Wao Terero, Auka, Auca",8,waor1240,,,language,-1.12312,-76.683,EC,auc,,I,L,,,
421,Anuta,,,15,anut1237,aust1307,nucl1485,language,-11.61,169.85,SB,aud,,I,L,,,
422,Aguna,,,,agun1238,atla1278,ewei1234,language,7.49256,1.74452,BJ TG,aug,,I,L,,,
423,Aushi,,,,aush1241,atla1278,bemb1256,language,-11.6295,29.0168,CD ZM,auh,,I,L,,,
424,Anuki,,,3,anuk1239,aust1307,nort2848,language,-9.6692,149.822,PG,aui,,I,L,,,
425,Awjila,,,1,awji1241,afro1255,berb1260,language,29.2341,21.1819,LY,auj,,I,L,,,
426,Heyo,,,1,heyo1240,nucl1708,heyo1241,language,-3.83003,142.471,PG,auk,,I,L,,,
427,Aulua,,,1,aulu1238,aust1307,cent2315,language,-16.3579,167.697,VU,aul,,I,L,,,
428,Asu,,"Abewa, Asu (Nigeria)",2,asun1235,atla1278,nupo1239,language,10.0849,5.42081,NG,aum,,I,L,,,
429,Molmo One,,,1,molm1235,nucl1708,cent2238,language,-3.38127,141.806,PG,aun,,I,L,,,
430,Auyokawa,,,,auyo1240,afro1255,shir1276,language,9.85747,11.322,NG,auo,,I,E,,,
431,Makayam,,"Tirio, Makaeyam, Aturu, Atura, Adulu",,maka1315,anim1240,nucl1713,language,-8.37312,142.706,PG,aup,,I,L,,,
432,Anus,,"A, Korur, Korurnus",3,anus1237,aust1307,anus1238,language,-2.26271,139.502,ID,auq,,I,L,,,
433,Aruek,,,,arue1240,nucl1708,unun9968,language,-3.37841,142.715,PG,aur,,I,L,,,
434,Austral,,,,aust1304,aust1307,tahi1244,language,-23.3843,-149.462,PF,aut,,I,L,,,
435,Auye,,,1,auye1238,nucl1709,auye1239,language,-3.43705,136.096,ID,auu,,I,L,,,
436,Awyi,,,1,awyi1241,bord1247,taik1254,language,-3.00564,140.604,ID,auw,,I,L,,,
437,Aurá,,,1,aura1243,tupi1275,guaj1260,language,-4.137,-46.792,BR,aux,,I,E,,,
438,Auyana,,,1,awiy1238,nucl1709,auya1234,language,-6.54079,145.76,PG,auy,,I,L,,,
439,Uzbeki Arabic,,,,uzbe1248,afro1255,afgh1238,language,40.2612,65.3864,UZ,auz,,I,L,,,
440,Avar,магӀарул,,190,avar1256,nakh1245,avar1255,language,41.7047,46.558,AZ GE RU TR,ava,av,I,L,1000000,,
441,Avau,,,,avau1237,aust1307,east2763,language,-6.24342,150.427,PG,avb,,I,L,,,
442,Alviri-Vidari,,"Alviri, Vidari",36,alvi1241,indo1319,sout3177,language,35.0075,50.3794,IR,avd,,I,L,,,
443,Avestan,,,232,aves1237,indo1319,iran1269,language,34.217,62.112,IR,ave,ae,I,A,,ae,"Johann Heinrich Hübschmann (1 July 1848 – 20 January 1908), a German philologist"
444,Avikam,,,2,avik1243,atla1278,avik1242,language,5.15838,-5.2529,CI,avi,,I,L,,,
445,Kotava,,,,kota1280,arti1236,arti1236,language,,,US,avk,,I,C,,,
446,Eastern Egyptian Bedawi Arabic,,,,east2690,afro1255,egyp1251,language,29.6742,33.6113,EG IL JO PS SA,avl,,I,L,,,
447,Angkamuthi,,,2,angg1238,pama1250,yadh1238,language,-11.443,142.242,AU,avm,,I,E,,,
448,Avatime,,,1,avat1244,atla1278,avat1243,language,6.8688,0.41314,GH,avn,,I,L,,,
449,Agavotaguerra,,,,agav1236,unat1236,araw1288,language,-13.29849,-53.43936,BR,avo,,I,E,,,
450,Aushiri,,,,aush1242,zapa1251,zapa1252,language,-3.3196,-74.5411,PE,avs,,I,E,,,
451,Au,,,3,auuu1241,nucl1708,auol1234,language,-3.53277,142.105,PG,avt,,I,L,,,
452,Avokaya,,,2,avok1242,cent2225,cent2043,language,4.38639,29.9379,CD SS,avu,,I,L,,,
453,Avá-Canoeiro,,"Avá, Canoe",1,avac1239,tupi1275,guaj1258,language,-13.6081,-48.1336,BR,avv,,I,L,,,
454,Awadhi,Awadhi,,86,awad1243,indo1319,awad1245,language,27.5907,82.4663,IN NP,awa,,I,L,38261000,awa,"Malik Muhammad Jayasi (1477 –  1542), an Indian Sufi poet and pir"
