lemma,folded_frequency
učiteľ,5.08
ohľad,5.08
sedieť,5.08
manžel,5.08
zvuk,5.08
linka,5.07
prebiehať,5.07
bunka,5.07
vstup,5.07
profesionálny,5.07
generácia,5.07
meniť,5.07
škoda,5.07
špeciálny,5.07
stratiť,5.07
zložka,5.07
nádherný,5.07
dostupný,5.07
pani,5.07
nosiť,5.07
kontakt,5.07
predný,5.07
výrazný,5.07
stavebný,5.07
komisia,5.07
ľahko,5.07
komunikácia,5.07
zaujímať,5.07
pomer,5.07
zástupca,5.06
vziať,5.06
podstata,5.06
desať,5.06
hľadisko,5.06
termín,5.06
ostať,5.06
Slovák,5.06
prechádzať,5.06
používaný,5.06
tréner,5.06
odkaz,5.06
majster,5.06
opustiť,5.06
nemocnica,5.06
pohár,5.05
dej,5.05
nedokázať,5.05
princíp,5.05
postavený,5.05
brána,5.05
charakter,5.05
prežiť,5.05
pochopiť,5.05
verejnosť,5.05
blízkosť,5.05
maximálny,5.05
Mária,5.05
preteky,5.05
bratislavský,5.05
cm,5.05
pnúť,5.05
družstvo,5.05
kód,5.05
Rusko,5.05
reakcia,5.04
všeobecný,5.04
partner,5.04
zdravie,5.04
požiadať,5.04
príčina,5.04
okamžite,5.04
rozhodne,5.04
tešiť,5.04
knižnica,5.04
chuť,5.04
stredisko,5.04
akýkoľvek,5.03
vedecký,5.03
pôda,5.03
tradícia,5.03
pýtať,5.03
režim,5.03
troška,5.03
riešenie,5.03
domáci,5.03
účet,5.03
celkovo,5.03
kam,5.03
namiesto,5.03
proste,5.03
súčasne,5.03
rieka,5.03
zlato,5.03
more,5.03
stráviť,5.03
Paul,5.03
parlament,5.03
drevený,5.03
stred,5.03
kapacita,5.03
uvádzať,5.03
ústav,5.03
rakúsky,5.03
mnohé,5.03
rozprávať,5.03
nasledovať,5.03
dozvedieť,5.03
strach,5.03
pamiatka,5.03
zaplatiť,5.02
adresa,5.02
planéta,5.02
dáta,5.02
aktívny,5.02
spojenie,5.02
seriál,5.02
šaty,5.02
krásne,5.02
všade,5.02
kapela,5.02
občan,5.02
pôvod,5.02
zahŕňať,5.02
kamera,5.02
Amerika,5.02
produkt,5.02
scéna,5.02
pozor,5.01
zbor,5.01
pôsobenie,5.01
prirodzený,5.01
chlapec,5.01
zvládnuť,5.01
záhrada,5.01
víťaz,5.01
snaha,5.01
časopis,5.01
