lemma,folded_frequency
pojav,4.96
izkazati,4.96
nevarnost,4.96
morski,4.96
zase,4.96
pameten,4.96
oblikovati,4.96
ustanova,4.96
hitro,4.96
prispevati,4.96
parlament,4.96
slovenščina,4.96
poskusiti,4.96
suh,4.96
polet,4.96
masa,4.96
razprava,4.96
negativen,4.96
izvedba,4.96
rodilo,4.95
iskanje,4.95
sestavljati,4.95
ubiti,4.95
skušati,4.95
srečanje,4.95
župan,4.95
standard,4.95
prodati,4.95
gospodarstvo,4.95
elektronski,4.95
nebo,4.95
dvakrat,4.95
prek,4.95
zvečer,4.95
medicinski,4.95
raziskovanje,4.95
rak,4.95
postavljen,4.95
sir,4.95
zaključiti,4.95
ključen,4.95
prihod,4.95
zgraditi,4.95
zvok,4.95
riba,4.94
deliti,4.94
značilen,4.94
izvesti,4.94
baza,4.94
radio,4.94
predlagati,4.94
status,4.94
praksa,4.94
združenje,4.94
teža,4.94
teorija,4.94
varnosten,4.94
prispevek,4.94
0,4.94
mimo,4.94
tv,4.94
možgani,4.94
gospod,4.94
ustaviti,4.94
sobota,4.94
Andrej,4.94
vino,4.94
pisanje,4.94
starost,4.94
japonski,4.94
odstraniti,4.93
kislina,4.93
vzhod,4.93
stopiti,4.93
ponuditi,4.93
ustvarjati,4.93
učenec,4.93
bolnišnica,4.93
nasprotje,4.93
raba,4.93
naveden,4.93
ustanovljen,4.93
člen,4.93
organizirati,4.93
spraševati,4.93
oznaka,4.93
nekako,4.93
trener,4.93
veter,4.93
dolar,4.93
notranjost,4.93
izbira,4.93
letalski,4.93
u,4.93
ponudba,4.93
obramba,4.93
olje,4.93
generacija,4.93
zelen,4.93
Henry,4.93
božji,4.93
olimpijski,4.92
zid,4.92
pogosto,4.92
obala,4.92
poslušati,4.92
mednarodni,4.92
ohraniti,4.92
pomanjkanje,4.92
mojster,4.92
prednost,4.92
nanašati,4.92
razširiti,4.92
aktivnost,4.92
rojstvo,4.91
obnova,4.91
slikati,4.91
Martin,4.91
dovoliti,4.91
sestava,4.91
poljski,4.91
udeležiti,4.91
spreminjati,4.91
nekje,4.91
vsekakor,4.91
tok,4.91
vidik,4.91
mreža,4.91
sodelavec,4.91
volitve,4.91
čevelj,4.91
podpisati,4.91
strokovnjak,4.91
prodajati,4.91
letališče,4.91
ustanoviti,4.91
odprava,4.91
zaščiten,4.91
raziskovalec,4.91
motnja,4.91
osem,4.91
obleka,4.9
temen,4.9
literaren,4.9
napačen,4.9
razvijati,4.9
p,4.9
zgrajen,4.9
pozornost,4.9
uvrstiti,4.9
spolen,4.9
zaslužiti,4.9
ii,4.9
nazadnje,4.9
posledično,4.9
bistven,4.9
topel,4.9
angleščina,4.9
posloven,4.9
turizem,4.9
zagotavljati,4.9
medicina,4.9
upravljanje,4.89
princ,4.89
ukrep,4.89
sto,4.89
začasen,4.89
sončen,4.89
odpeljati,4.89
urad,4.89
papir,4.89
izbor,4.89
sporazum,4.89
zgradba,4.89
novi,4.89
tedaj,4.89
prenesti,4.89
časoven,4.89
razdalja,4.89
sklop,4.89
zahod,4.89
zaupati,4.89
prenos,4.89
ločiti,4.89
gimnazija,4.89
neverjeten,4.89
dogovor,4.88
video,4.88
reč,4.88
boriti,4.88
pobegniti,4.88
industrijski,4.88
krilo,4.88
poročati,4.88
grob,4.88
Marija,4.88
otroški,4.88
mladi,4.88
fizičen,4.88
kmetijski,4.88
spodaj,4.88
prepričati,4.88
rok,4.88
odpraviti,4.88
urejen,4.88
pošten,4.88
četrti,4.88
London,4.88
obrniti,4.88
voznik,4.88
računalniški,4.88
vodenje,4.88
uporabljen,4.88
zob,4.88
omrežje,4.88
kazen,4.88
internet,4.88
spominjati,4.88
mrtev,4.88
nogometen,4.88
potrdilo,4.88
sedmi,4.88
peta,4.88
sekunda,4.87
delež,4.87
nasproten,4.87
okus,4.87
svež,4.87
podati,4.87
krven,4.87
nekakšen,4.87
ustvarjanje,4.87
njun,4.87
množica,4.87
odrasel,4.87
jedro,4.87
Pariz,4.87
okužba,4.87
kartica,4.87
ozemlje,4.87
preiskava,4.87
človekov,4.87
tveganje,4.87
pripadati,4.87
čast,4.87
razvit,4.87
pristop,4.87
umeten,4.87
združiti,4.87
ostanek,4.87
gorski,4.87
zmagovalec,4.87
navada,4.87
omeniti,4.87
spomenik,4.87
ustava,4.87
svoboden,4.87
dostopen,4.86
reprezentanca,4.86
tona,4.86
koncept,4.86
skladba,4.86
varstvo,4.86
planinski,4.86
kosa,4.86
kuhinja,4.86
duhovnik,4.86
vožnja,4.86
lestvica,4.86
prisotnost,4.86
ljub,4.86
občasen,4.86
praktičen,4.86
gorica,4.86
osebnost,4.86
križ,4.86
znanstvenik,4.86
and,4.86
tja,4.86
zraven,4.86
neodvisen,4.86
gradivo,4.86
dogajanje,4.86
programski,4.86
skrivati,4.86
sanja,4.86
pokrajina,4.86
čustvo,4.86
izdelati,4.86
koper,4.86
novinar,4.86
gorivo,4.86
načelo,4.86
upoštevati,4.86
pisarna,4.86
ostajati,4.86
agencija,4.86
moderen,4.86
potovati,4.85
zadovoljen,4.85
stranski,4.85
govorilo,4.85
orodje,4.85
datum,4.85
bitje,4.85
dvojen,4.85
pripravljati,4.85
določati,4.85
unija,4.85
bodisi,4.85
la,4.85
sprva,4.85
Jože,4.85
prst,4.85
ples,4.85
rojsten,4.85
literatura,4.85
politik,4.85
dneven,4.85
jesen,4.85
razširjen,4.85
kanal,4.85
storitev,4.84
prikazovati,4.84
galerija,4.84
karta,4.84
vključiti,4.84
uporaben,4.84
žalost,4.84
pričati,4.84
junak,4.84
hladen,4.84
j,4.84
najbrž,4.84
zgolj,4.84
izbirati,4.84
zdraviti,4.84
avtobus,4.84
motiv,4.84
pijača,4.84
vame,4.84
začeten,4.84
proizvajalec,4.84
gledališki,4.84
izkoristiti,4.84
nasvet,4.84
akademija,4.84
bivši,4.84
streha,4.83
vedenje,4.83
četrt,4.83
skupščina,4.83
kandidat,4.83
nameravati,4.83
tovarna,4.83
arhitektura,4.83
založba,4.83
tih,4.83
sposoben,4.83
tujina,4.83
Francija,4.83
meso,4.83
izjava,4.83
nosilec,4.83
oddaljen,4.83
lev,4.83
pogovarjati,4.83
strošek,4.83
ozadje,4.83
produkt,4.83
likoven,4.83
zagotoviti,4.83
kam,4.83
kamor,4.83
neki,4.83
konferenca,4.83
odkrit,4.83
bitka,4.83
pohod,4.83
list,4.83
temeljen,4.83
frank,4.83
zadevati,4.83
opazovati,4.83
skrivnost,4.83
preseliti,4.83
kmet,4.83
Maria,4.83
postelja,4.82
čutiti,4.82
Richard,4.82
policijski,4.82
češki,4.82
nadaljevanje,4.82
peljati,4.82
državljan,4.82
odgovoriti,4.82
san,4.82
volilen,4.82
obstoj,4.82
dokazati,4.82
naziv,4.82
železniški,4.82
prevoz,4.82
oder,4.82
prvoten,4.82
simptom,4.82
umakniti,4.82
neznan,4.82
kosilo,4.82
televizija,4.81
dno,4.81
policist,4.81
izvajanje,4.81
nenavaden,4.81
izviren,4.81
rimski,4.81
gol,4.81
dvigniti,4.81
ločen,4.81
zavedati,4.81
zapreti,4.81
prazen,4.81
Robert,4.81
odziv,4.81
navajati,4.81
oči,4.81
izid,4.81
http,4.81
komaj,4.81
tik,4.81
walter,4.81
kranjski,4.81
virus,4.81
ogenj,4.81
ključ,4.81
Daniel,4.81
učenje,4.81
trden,4.81
usmerjen,4.81
sredina,4.81
skleniti,4.81
pošta,4.81
zasedba,4.81
zavrniti,4.81
nič,4.81
smučarski,4.81
manjkati,4.81
srčen,4.81
nivo,4.8
led,4.8
obsežen,4.8
jemati,4.8
odgovornost,4.8
zapisan,4.8
črka,4.8
papež,4.8
prenašati,4.8
nastajati,4.8
pojesti,4.8
jútro,4.8
manjši,4.8
povsod,4.8
blago,4.8
glasbenik,4.8
vhod,4.8
pisatelj,4.8
predloga,4.8
simbol,4.8
obiskovalec,4.8
album,4.8
lik,4.8
sever,4.8
kdor,4.8
britanski,4.8
znašati,4.8
dokončen,4.8
divji,4.8
motiti,4.8
prometen,4.8
vstop,4.8
poklicen,4.8
posadka,4.8
izrazit,4.8
vaja,4.79
kritičen,4.79
nočen,4.79
ptica,4.79
svetnik,4.79
delavnica,4.79
občinski,4.79
zaposleni,4.79
interes,4.79
posoda,4.79
ponujati,4.79
odhod,4.79
spoštovanje,4.79
oblačilo,4.79
poletje,4.79
test,4.79
kritika,4.79
potnik,4.79
vikend,4.79
ljudstvo,4.79
povezati,4.79
kriza,4.79
sestanek,4.79
sprožiti,4.79
odsek,4.79
tekoč,4.79
opisati,4.78
kava,4.78
gledalec,4.78
požar,4.78
davek,4.78
obdržati,4.78
top,4.78
luka,4.78
Jugoslavija,4.78
