lemma,folded_frequency
tempur,5.03
kucing,5.03
bau,5.03
kampus,5.03
jabat,5.03
kecewa,5.03
abu,5.03
daun,5.03
arab,5.03
artis,5.03
bogor,5.03
facebook,5.03
medan,5.03
pura,5.03
selamanya,5.03
cita,5.03
kejar,5.03
remaja,5.02
merdeka,5.02
akses,5.02
layar,5.02
golong,5.02
solusi,5.02
sentuh,5.02
do,5.02
ikuti,5.02
kim,5.02
lee,5.02
ribu,5.02
semarang,5.02
stasiun,5.02
tujuh,5.02
angin,5.02
jantung,5.02
palsu,5.02
beruntung,5.02
bangkit,5.02
gereja,5.02
rancang,5.02
militer,5.01
bandara,5.01
cm,5.01
dikatakan,5.01
dimiliki,5.01
download,5.01
ga,5.01
komisi,5.01
live,5.01
takkan,5.01
teh,5.01
lukis,5.01
lampu,5.01
petugas,5.0
tulang,5.0
ma,5.0
u,5.0
tema,5.0
berdua,5.0
dinding,5.0
es,5.0
hanyalah,5.0
jerman,5.0
makin,5.0
miliar,5.0
ratu,5.0
rusia,5.0
situ,5.0
tips,5.0
pemuda,5.0
gelap,5.0
pabrik,5.0
niat,5.0
bikin,5.0
timbul,5.0
top,4.99
standar,4.99
pekan,4.99
suci,4.99
ekor,4.99
jari,4.99
laga,4.99
setia,4.99
anti,4.99
apabila,4.99
engkau,4.99
ii,4.99
with,4.99
yogyakarta,4.99
rekan,4.99
makna,4.99
terbatas,4.99
mula,4.99
pajak,4.98
terbit,4.98
sinar,4.98
unggul,4.98
abad,4.98
fitur,4.98
istilah,4.98
generasi,4.98
info,4.98
siapapun,4.98
drama,4.98
basis,4.98
santai,4.98
hindar,4.98
cegah,4.98
lahan,4.98
promosi,4.98
pesta,4.98
iman,4.97
minat,4.97
samping,4.97
celaka,4.97
apaan,4.97
bus,4.97
cek,4.97
digital,4.97
dll,4.97
go,4.97
harusnya,4.97
hmm,4.97
kok,4.97
manajemen,4.97
memungkinkan,4.97
mm,4.97
pas,4.97
peristiwa,4.97
real,4.97
terimakasih,4.97
tradisional,4.97
untukmu,4.97
hibur,4.97
kontrol,4.97
tas,4.97
olah,4.97
artikel,4.97
mama,4.97
sepakat,4.97
terap,4.97
anjing,4.96
langgar,4.96
sudut,4.96
latar,4.96
poin,4.96
all,4.96
dpr,4.96
is,4.96
kompetisi,4.96
padamu,4.96
periode,4.96
sengaja,4.96
wib,4.96
teori,4.96
bela,4.96
suku,4.96
profesional,4.96
sore,4.96
rapat,4.96
besi,4.96
ringan,4.95
serikat,4.95
babak,4.95
aju,4.95
ciri,4.95
lubang,4.95
klik,4.95
bu,4.95
china,4.95
dalamnya,4.95
direktur,4.95
hi,4.95
mesti,4.95
non,4.95
papua,4.95
sekedar,4.95
w,4.95
keluh,4.95
bosan,4.95
bulu,4.95
huruf,4.95
usah,4.95
tantang,4.95
murid,4.95
album,4.95
curi,4.95
makhluk,4.95
